stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,DoVM_values,bootstrap_values,Running_Mean
144.0,147.0,1.949840784,83.0,1.0,125.0,91.0,200.0,112.0,21.0,9.324980129272594,53.0,0.28714859414126065,7.314448542252635,3.0025894184777053
91.0,112.0,2.65121913,84.0,1.0,200.0,30.0,348.0,147.0,-31.0,-29.103329594806986,61.0,0.12636274329038583,4.512939904189841,3.084234642940915
,,,,,,,,,,,,,7.9342769508019755,3.179056414168062
136.0,115.0,1.42512393,1.0,2.0,323.0,50.0,109.0,58.0,8.0,13.899582648004062,-62.0,-0.11309545909394696,1.8989630621851443,3.394069501378153
50.0,58.0,0.517493963,2.0,2.0,109.0,79.0,14.0,82.0,3.0,0.8085376760442298,-29.0,-2.273467894429179,5.959602681229273,3.3576885801056364
79.0,82.0,1.697369814,3.0,2.0,14.0,7.0,162.0,125.0,-30.0,-25.80259206392313,72.0,0.02081512792994796,1.143884319700222,3.482105157894187
7.0,125.0,0.449648857,4.0,2.0,162.0,145.0,293.0,123.0,-22.0,-19.284547425048693,10.0,3.0539471891999965,6.546474431850804,4.8928307846982175
145.0,123.0,2.233154058,5.0,2.0,293.0,20.0,161.0,10.0,-10.0,-8.866198443652943,-23.0,-3.105920288437399,3.6723635909710115,4.617115712389039
20.0,10.0,2.58118391,6.0,2.0,161.0,63.0,256.0,2.0,-61.0,-52.09437289553865,-43.0,-0.7448705930108482,3.2000194356911975,3.8562414621982355
63.0,2.0,0.5142939089999999,7.0,2.0,256.0,113.0,19.0,147.0,34.0,37.406936039544796,-50.0,-0.3848476775863186,7.8309225199578485,3.8312184145822927
113.0,147.0,1.180902958,8.0,2.0,19.0,55.0,320.0,51.0,-4.0,3.766534398619731,58.0,0.17367127556226325,3.7903392192050602,3.0915449912190023
55.0,51.0,0.71666503,9.0,2.0,320.0,84.0,19.0,99.0,15.0,7.716119433668032,-29.0,-2.273467894429179,5.68160611517261,3.8884997891680397
84.0,99.0,1.848002911,10.0,2.0,19.0,80.0,233.0,97.0,17.0,13.742857613134893,4.0,1.4474136416394288,4.328292470954442,3.464191321655096
80.0,97.0,2.397427082,11.0,2.0,233.0,130.0,342.0,105.0,-25.0,-29.67032214478605,-50.0,-0.3848476775863186,1.146224137890243,4.395701230474945
130.0,105.0,1.516739845,12.0,2.0,342.0,4.0,326.0,142.0,-10.0,-7.893264394255462,-22.0,-3.2240586361256605,0.1698094938138529,2.245583272393021
4.0,142.0,2.45185113,13.0,2.0,326.0,21.0,349.0,21.0,0.0,1.1586388476709626,-17.0,-3.58726199169081,8.573461843036185,2.245583272393021
21.0,21.0,2.05397296,14.0,2.0,349.0,102.0,166.0,102.0,0.0,-7.317936080040463,67.0,0.060089370940646196,4.1155264278343076,3.1259368321675782
102.0,102.0,2.2126519680000003,15.0,2.0,166.0,10.0,300.0,143.0,-15.0,-11.476896871642163,-56.0,-0.2129700294880472,3.1090036521211806,2.06265643759479
66.0,134.0,1.699879885,17.0,2.0,9.0,97.0,81.0,98.0,1.0,-10.015750390888352,-31.0,-1.9922007720897197,-1.194175253903948,1.9395877910026766
97.0,98.0,2.731283188,18.0,2.0,81.0,77.0,284.0,68.0,-9.0,-9.072012203295012,20.0,3.422359583795957,3.391253619516486,2.6216770988918663
77.0,68.0,1.581212759,19.0,2.0,284.0,147.0,24.0,144.0,-3.0,-3.48984462184354,-70.0,-0.03550777175921492,6.095461731952218,2.3861370329085543
147.0,144.0,4.930054188,20.0,2.0,24.0,41.0,102.0,53.0,12.0,15.091781004932207,-42.0,-0.8157064299687214,4.641004394539934,2.3861370329085543
41.0,53.0,3.0164728160000003,21.0,2.0,102.0,89.0,185.0,103.0,14.0,3.084356335567568,-48.0,-0.4664349699471411,0.33389534836875784,2.2649802465757585
89.0,103.0,2.001999855,22.0,2.0,185.0,75.0,10.0,77.0,2.0,3.9582249124897455,14.0,3.5363190496368246,1.5902579593342958,2.192027996014598
75.0,77.0,2.85081172,23.0,2.0,10.0,68.0,220.0,57.0,-11.0,-3.6492564373401795,7.0,2.368729635790758,3.630059356994139,1.4654906004579449
68.0,57.0,2.214428186,24.0,2.0,220.0,17.0,13.0,143.0,-22.0,-20.695111740154736,51.0,0.3492614342744878,2.997123547607447,1.1572376325546292
17.0,143.0,2.41695714,25.0,2.0,13.0,73.0,74.0,54.0,-19.0,-15.179632380241125,-56.0,-0.2129700294880472,4.197624799677561,1.8841143258541901
73.0,54.0,0.518543005,26.0,2.0,74.0,47.0,304.0,53.0,6.0,10.778527050226833,26.0,2.703958632628509,6.4274489372710235,-0.030346525433038105
47.0,53.0,2.027547836,27.0,2.0,304.0,103.0,273.0,103.0,0.0,-6.3317352920684105,-56.0,-0.2129700294880472,1.5497238168116534,1.6892071620623954
103.0,103.0,1.734508991,28.0,2.0,273.0,82.0,356.0,108.0,26.0,20.658269129009675,21.0,3.330368348331446,4.307282403887789,1.2994785147286019
82.0,108.0,2.8011100289999997,29.0,2.0,356.0,117.0,75.0,105.0,-12.0,-7.191669725237157,-35.0,-1.4806736197031658,1.1860236111296032,0.9289846014339016
117.0,105.0,1.015707254,30.0,2.0,75.0,39.0,0.0,32.0,-7.0,-4.26329674112811,-70.0,-0.03550777175921492,5.9029695312598935,3.43706318570248
39.0,32.0,3.1169211860000003,31.0,2.0,0.0,36.0,17.0,48.0,12.0,14.365739318565309,3.0,1.1011813443598826,1.210178265869533,2.9699536644057614
36.0,48.0,4.8016939160000005,32.0,2.0,17.0,137.0,321.0,138.0,1.0,-4.636087152564878,47.0,0.5130118706843876,2.4177066207338513,2.8146955405394767
137.0,138.0,1.817985058,33.0,2.0,321.0,6.0,176.0,7.0,1.0,4.972942524773275,-17.0,-3.58726199169081,3.1466348760536946,2.433263061762854
6.0,7.0,2.5662620069999997,34.0,2.0,176.0,58.0,342.0,50.0,-8.0,0.5961564732912077,-52.0,-0.31678112212257725,7.403512699304847,3.37919352880731
58.0,50.0,1.683688164,35.0,2.0,342.0,146.0,220.0,144.0,-2.0,-0.17150676083987015,60.0,0.14078882122485797,3.9945890156031596,2.4585491102216346
146.0,144.0,1.6865661140000001,36.0,2.0,220.0,9.0,241.0,141.0,-16.0,-12.118066572610667,-11.0,-3.2215278544482473,4.486099440207172,2.235733814669818
9.0,141.0,0.568146944,37.0,2.0,241.0,3.0,345.0,22.0,19.0,19.103664498820617,6.0,2.084546031988964,1.7131972786647667,2.541316176916166
3.0,22.0,1.2828180790000001,38.0,2.0,345.0,52.0,87.0,43.0,-9.0,-2.3228233966194782,-49.0,-0.4238111681872142,2.284372280951253,2.600767927011559
2.0,85.0,1.7166478630000002,40.0,2.0,351.0,118.0,308.0,103.0,-15.0,-10.228132056426839,32.0,1.8568076651053214,6.344002105983679,2.4317719362851244
118.0,103.0,0.5534410479999999,41.0,2.0,308.0,72.0,2.0,72.0,0.0,4.667356519753971,46.0,0.5638416570831049,4.600698438359129,2.4317719362851244
72.0,72.0,1.590474844,42.0,2.0,2.0,61.0,247.0,47.0,-14.0,-5.021045922725486,11.0,3.2215278544482473,7.6786536709425794,2.869897444672515
61.0,47.0,1.234010935,43.0,2.0,247.0,96.0,25.0,110.0,14.0,2.5634528460387767,-35.0,-1.4806736197031658,-2.8960613384414198,2.89124594357602
96.0,110.0,1.09957242,44.0,2.0,25.0,106.0,192.0,124.0,18.0,14.864397677820866,-10.0,-3.0539471891999965,4.6135975268271,2.6245157099416287
