stimulusID,stimulus_JPG,stimulusPath,stimulusPath2,stimulusPath3,stimulusPath4,stimulusPath5,stimulusPath6,xRayOriginal,xRayPath,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,text_2.started,text_2.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,image_6.started,image_6.stopped,image_7.started,image_7.stopped,image_8.started,image_8.stopped,image_9.started,image_9.stopped,image_10.started,image_10.stopped,image_12.started,image_12.stopped,xrayID,trialNumber,blockNumber,stimLocationDeg,stimXCoord,stimYCoord,stimulusID,blockType,trainingXray.started,trainingXray.stopped,trainingTumors.started,trainingTumors.stopped,trainingScore%,startTrainingRespTime,endTrainingRespTime,trainingRT,morphTrack,morphID,errorRaw,errorCorrected,startTrainingStimTime,endTrainingStimTime,key_resp_3.keys,key_resp_3.rt,text.started,text.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,xray1.started,xray1.stopped,tumors.started,tumors.stopped,trialCorrect%,startRespTime,endRespTime,RT,startStimTime,endStimTime,key_resp.keys,key_resp.rt,participant,session,age,gender,status,date,expName,psychopyVersion,frameRate
119,Stimuli/Morph119.JPG,Stimuli/Morph119.png,Stimuli/BlurLevel5/BlurEditedMorph119,Stimuli/BlurLevel5/BlurEditedMorph119.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph119.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph119.png,Stimuli/BlurMorphTrio/EditedMorph119.png,None,None,,,,,0,0,0,0,0,73,73,118,,,,,,,,,,,,,,,,,,,,,,,11,74,1,232,-1.539153688,-1.970026884,119,Experiment,,,,,,,,,48,102,17,17,,,,,,,,,,,,,,,659.4421589,659.9364147,659.4421589,659.9364147,76.8707483,1575398016,1575398018,2.00046277,1575398014,1575398016,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
56,Stimuli/Morph56.JPG,Stimuli/Morph56.png,Stimuli/BlurLevel5/BlurEditedMorph56,Stimuli/BlurLevel5/BlurEditedMorph56.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph56.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph56.png,Stimuli/BlurMorphTrio/EditedMorph56.png,010157right.gif,Stimuli/normal_thumbnails/56right.gif,,,,,0,0,0,0,0,74,74,55,,,,,,,,,,,,,,,,,,,,,,,92,75,1,273,0.130839891,-2.496573837,56,Experiment,,,,,,,,,41,92,-36,-36,,,,,,,,,,,,,,,664.3197376,664.8201806,664.3197376,664.8201806,51.02040816,1575398021,1575398025,3.599974871,1575398018,1575398021,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
146,Stimuli/Morph146.JPG,Stimuli/Morph146.png,Stimuli/BlurLevel5/BlurEditedMorph146,Stimuli/BlurLevel5/BlurEditedMorph146.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph146.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph146.png,Stimuli/BlurMorphTrio/EditedMorph146.png,None,None,,,,,0,0,0,0,0,75,75,145,,,,,,,,,,,,,,,,,,,,,,,53,76,1,347,2.435925162,-0.562377636,146,Experiment,,,,,,,,,124,124,22,22,,,,,,,,,,,,,,,670.8588299,671.3525369,670.8588299,671.3525369,70.06802721,1575398028,1575398029,0.996864796,1575398025,1575398028,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
5,Stimuli/Morph5.JPG,Stimuli/Morph5.png,Stimuli/BlurLevel5/BlurEditedMorph5,Stimuli/BlurLevel5/BlurEditedMorph5.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph5.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph5.png,Stimuli/BlurMorphTrio/EditedMorph5.png,010011right.gif,Stimuli/normal_thumbnails/5right.gif,,,,,0,0,0,0,0,76,76,4,,,,,,,,,,,,,,,,,,,,,,,93,77,1,329,2.142918252,-1.287595187,5,Experiment,,,,,,,,,31,129,-124,23,,,,,,,,,,,,,,,675.6214207,676.1203495,675.6214207,676.1203495,68.70748299,1575398032,1575398035,2.784366131,1575398029,1575398032,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
109,Stimuli/Morph109.JPG,Stimuli/Morph109.png,Stimuli/BlurLevel5/BlurEditedMorph109,Stimuli/BlurLevel5/BlurEditedMorph109.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph109.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph109.png,Stimuli/BlurMorphTrio/EditedMorph109.png,None,None,,,,,0,0,0,0,0,77,77,108,,,,,,,,,,,,,,,,,,,,,,,24,78,1,80,0.434120444,2.462019383,109,Experiment,,,,,,,,,65,101,8,8,,,,,,,,,,,,,,,681.2365393,681.7357699,681.2365393,681.7357699,89.11564626,1575398038,1575398039,1.516415119,1575398035,1575398038,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
90,Stimuli/Morph90.JPG,Stimuli/Morph90.png,Stimuli/BlurLevel5/BlurEditedMorph90,Stimuli/BlurLevel5/BlurEditedMorph90.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph90.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph90.png,Stimuli/BlurMorphTrio/EditedMorph90.png,020275right.gif,Stimuli/normal_thumbnails/90right.gif,,,,,0,0,0,0,0,78,78,89,,,,,,,,,,,,,,,,,,,,,,,83,79,1,169,-2.454067959,0.477022488,90,Experiment,,,,,,,,,46,87,3,3,,,,,,,,,,,,,,,685.7741527,686.2686668,685.7741527,686.2686668,95.91836735,1575398042,1575398047,4.067365885,1575398040,1575398042,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
2,Stimuli/Morph2.JPG,Stimuli/Morph2.png,Stimuli/BlurLevel5/BlurEditedMorph2,Stimuli/BlurLevel5/BlurEditedMorph2.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph2.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph2.png,Stimuli/BlurMorphTrio/EditedMorph2.png,010006right.gif,Stimuli/normal_thumbnails/2right.gif,,,,,0,0,0,0,0,79,79,1,,,,,,,,,,,,,,,,,,,,,,,86,80,1,49,1.640147572,1.886773951,2,Experiment,,,,,,,,,104,133,-131,16,,,,,,,,,,,,,,,692.3728264,692.8689846,692.3728264,692.8689846,78.23129252,1575398049,1575398051,1.48330617,1575398047,1575398049,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
147,Stimuli/Morph147.JPG,Stimuli/Morph147.png,Stimuli/BlurLevel5/BlurEditedMorph147,Stimuli/BlurLevel5/BlurEditedMorph147.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph147.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph147.png,Stimuli/BlurMorphTrio/EditedMorph147.png,None,None,,,,,0,0,0,0,0,80,80,146,,,,,,,,,,,,,,,,,,,,,,,95,81,1,174,-2.486304738,0.261321158,147,Experiment,,,,,,,,,47,1,146,-1,,,,,,,,,,,,,,,696.995865,697.4887081,696.995865,697.4887081,98.63945578,1575398054,1575398056,2.50256896,1575398051,1575398054,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
131,Stimuli/Morph131.JPG,Stimuli/Morph131.png,Stimuli/BlurLevel5/BlurEditedMorph131,Stimuli/BlurLevel5/BlurEditedMorph131.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph131.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph131.png,Stimuli/BlurMorphTrio/EditedMorph131.png,None,None,,,,,0,0,0,0,0,81,81,130,,,,,,,,,,,,,,,,,,,,,,,25,82,1,14,2.425739316,0.604804739,131,Experiment,,,,,,,,,104,142,-11,-11,,,,,,,,,,,,,,,702.0190895,702.5191826,702.0190895,702.5191826,85.03401361,1575398059,1575398060,1.468579769,1575398056,1575398059,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
25,Stimuli/Morph25.JPG,Stimuli/Morph25.png,Stimuli/BlurLevel5/BlurEditedMorph25,Stimuli/BlurLevel5/BlurEditedMorph25.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph25.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph25.png,Stimuli/BlurMorphTrio/EditedMorph25.png,010069right.gif,Stimuli/normal_thumbnails/25right.gif,,,,,0,0,0,0,0,82,82,24,,,,,,,,,,,,,,,,,,,,,,,19,83,1,125,-1.433941091,2.047880111,25,Experiment,,,,,,,,,32,10,15,15,,,,,,,,,,,,,,,706.7352657,707.2358787,706.7352657,707.2358787,79.59183673,1575398063,1575398067,3.450471878,1575398060,1575398063,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
107,Stimuli/Morph107.JPG,Stimuli/Morph107.png,Stimuli/BlurLevel5/BlurEditedMorph107,Stimuli/BlurLevel5/BlurEditedMorph107.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph107.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph107.png,Stimuli/BlurMorphTrio/EditedMorph107.png,None,None,,,,,0,0,0,0,0,83,83,106,,,,,,,,,,,,,,,,,,,,,,,52,84,1,75,0.647047613,2.414814566,107,Experiment,,,,,,,,,112,112,-5,-5,,,,,,,,,,,,,,,712.8350897,713.3353339,712.8350897,713.3353339,93.19727891,1575398070,1575398070,0.617048025,1575398067,1575398070,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
102,Stimuli/Morph102.JPG,Stimuli/Morph102.png,Stimuli/BlurLevel5/BlurEditedMorph102,Stimuli/BlurLevel5/BlurEditedMorph102.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph102.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph102.png,Stimuli/BlurMorphTrio/EditedMorph102.png,None,None,,,,,0,0,0,0,0,84,84,101,,,,,,,,,,,,,,,,,,,,,,,51,85,1,54,1.469463131,2.022542486,102,Experiment,,,,,,,,,119,119,-17,-17,,,,,,,,,,,,,,,716.6413049,717.1524653,716.6413049,717.1524653,76.8707483,1575398073,1575398074,0.701400757,1575398070,1575398073,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
49,Stimuli/Morph49.JPG,Stimuli/Morph49.png,Stimuli/BlurLevel5/BlurEditedMorph49,Stimuli/BlurLevel5/BlurEditedMorph49.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph49.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph49.png,Stimuli/BlurMorphTrio/EditedMorph49.png,010135right.gif,Stimuli/normal_thumbnails/49right.gif,,,,,1,0,1,0,0,0,0,48,,,,,,,,,,,,,,,,,,,,,,,98,1,2,28,2.207368982,1.173678907,49,Experiment,,,,,,,,,39,39,10,10,,,,,,,,,,,,,,,734.0040169,734.5218172,734.0040169,734.5218172,86.39455782,1575398091,1575398097,5.836249828,1575398088,1575398091,space,13.66938743,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
96,Stimuli/Morph96.JPG,Stimuli/Morph96.png,Stimuli/BlurLevel5/BlurEditedMorph96,Stimuli/BlurLevel5/BlurEditedMorph96.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph96.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph96.png,Stimuli/BlurMorphTrio/EditedMorph96.png,020292right.gif,Stimuli/normal_thumbnails/96right.gif,,,,,1,0,1,0,0,1,1,95,,,,,,,,,,,,,,,,,,,,,,,45,2,2,348,2.445369002,-0.519779227,96,Experiment,,,,,,,,,7,91,5,5,,,,,,,,,,,,,,,742.2885096,742.8190568,742.2885096,742.8190568,93.19727891,1575398099,1575398102,2.632893085,1575398097,1575398099,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
100,Stimuli/Morph100.JPG,Stimuli/Morph100.png,Stimuli/BlurLevel5/BlurEditedMorph100,Stimuli/BlurLevel5/BlurEditedMorph100.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph100.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph100.png,Stimuli/BlurMorphTrio/EditedMorph100.png,020297right.gif,Stimuli/normal_thumbnails/100right.gif,,,,,1,0,1,0,0,2,2,99,,,,,,,,,,,,,,,,,,,,,,,77,3,2,43,1.828384254,1.7049959,100,Experiment,,,,,,,,,89,89,11,11,,,,,,,,,,,,,,,747.737664,748.2521712,747.737664,748.2521712,85.03401361,1575398104,1575398105,0.666016102,1575398102,1575398104,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
55,Stimuli/Morph55.JPG,Stimuli/Morph55.png,Stimuli/BlurLevel5/BlurEditedMorph55,Stimuli/BlurLevel5/BlurEditedMorph55.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph55.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph55.png,Stimuli/BlurMorphTrio/EditedMorph55.png,010151right.gif,Stimuli/normal_thumbnails/55right.gif,,,,,1,0,1,0,0,3,3,54,,,,,,,,,,,,,,,,,,,,,,,93,4,2,287,0.730929262,-2.39076189,55,Experiment,,,,,,,,,77,77,-22,-22,,,,,,,,,,,,,,,752.1891363,752.6859892,752.1891363,752.6859892,70.06802721,1575398109,1575398111,2.116991997,1575398105,1575398109,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
112,Stimuli/Morph112.JPG,Stimuli/Morph112.png,Stimuli/BlurLevel5/BlurEditedMorph112,Stimuli/BlurLevel5/BlurEditedMorph112.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph112.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph112.png,Stimuli/BlurMorphTrio/EditedMorph112.png,None,None,,,,,1,0,1,0,0,4,4,111,,,,,,,,,,,,,,,,,,,,,,,36,5,2,164,-2.40315424,0.68909339,112,Experiment,,,,,,,,,76,99,13,13,,,,,,,,,,,,,,,756.9681891,757.4681001,756.9681891,757.4681001,82.31292517,1575398114,1575398115,1.46785903,1575398111,1575398114,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
70,Stimuli/Morph70.JPG,Stimuli/Morph70.png,Stimuli/BlurLevel5/BlurEditedMorph70,Stimuli/BlurLevel5/BlurEditedMorph70.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph70.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph70.png,Stimuli/BlurMorphTrio/EditedMorph70.png,020221right.gif,Stimuli/normal_thumbnails/70right.gif,,,,,1,0,1,0,0,5,5,69,,,,,,,,,,,,,,,,,,,,,,,71,6,2,214,-2.072593931,-1.397982259,70,Experiment,,,,,,,,,139,83,-13,-13,,,,,,,,,,,,,,,761.1180298,761.6185837,761.1180298,761.6185837,82.31292517,1575398118,1575398121,3.383973122,1575398115,1575398118,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
44,Stimuli/Morph44.JPG,Stimuli/Morph44.png,Stimuli/BlurLevel5/BlurEditedMorph44,Stimuli/BlurLevel5/BlurEditedMorph44.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph44.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph44.png,Stimuli/BlurMorphTrio/EditedMorph44.png,010126right.gif,Stimuli/normal_thumbnails/44right.gif,,,,,1,0,1,0,0,6,6,43,,,,,,,,,,,,,,,,,,,,,,,86,7,2,23,2.301262134,0.976827821,44,Experiment,,,,,,,,,117,49,-5,-5,,,,,,,,,,,,,,,767.442725,767.9344013,767.442725,767.9344013,93.19727891,1575398124,1575398126,2.150184155,1575398121,1575398124,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
103,Stimuli/Morph103.JPG,Stimuli/Morph103.png,Stimuli/BlurLevel5/BlurEditedMorph103,Stimuli/BlurLevel5/BlurEditedMorph103.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph103.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph103.png,Stimuli/BlurMorphTrio/EditedMorph103.png,None,None,,,,,1,0,1,0,0,7,7,102,,,,,,,,,,,,,,,,,,,,,,,100,8,2,276,0.261321158,-2.486304738,103,Experiment,,,,,,,,,95,95,8,8,,,,,,,,,,,,,,,772.3202717,772.8175952,772.3202717,772.8175952,89.11564626,1575398129,1575398130,0.651247025,1575398127,1575398129,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
4,Stimuli/Morph4.JPG,Stimuli/Morph4.png,Stimuli/BlurLevel5/BlurEditedMorph4,Stimuli/BlurLevel5/BlurEditedMorph4.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph4.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph4.png,Stimuli/BlurMorphTrio/EditedMorph4.png,010010right.gif,Stimuli/normal_thumbnails/4right.gif,,,,,1,0,1,0,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,53,9,2,2,2.498477068,0.087248742,4,Experiment,,,,,,,,,71,134,-130,17,,,,,,,,,,,,,,,776.1302928,776.8352857,776.1302928,776.8352857,76.8707483,1575398133,1575398135,2.099058151,1575398130,1575398133,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
109,Stimuli/Morph109.JPG,Stimuli/Morph109.png,Stimuli/BlurLevel5/BlurEditedMorph109,Stimuli/BlurLevel5/BlurEditedMorph109.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph109.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph109.png,Stimuli/BlurMorphTrio/EditedMorph109.png,None,None,,,,,1,0,1,0,0,9,9,108,,,,,,,,,,,,,,,,,,,,,,,25,10,2,321,1.942864904,-1.573300978,109,Experiment,,,,,,,,,6,96,13,13,,,,,,,,,,,,,,,780.871426,781.3681676,780.871426,781.3681676,82.31292517,1575398138,1575398140,2.184811831,1575398135,1575398138,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
20,Stimuli/Morph20.JPG,Stimuli/Morph20.png,Stimuli/BlurLevel5/BlurEditedMorph20,Stimuli/BlurLevel5/BlurEditedMorph20.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph20.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph20.png,Stimuli/BlurMorphTrio/EditedMorph20.png,010046right.gif,Stimuli/normal_thumbnails/20right.gif,,,,,1,0,1,0,0,10,10,19,,,,,,,,,,,,,,,,,,,,,,,36,11,2,155,-2.265769468,1.056545654,20,Experiment,,,,,,,,,97,22,-2,-2,,,,,,,,,,,,,,,785.9178343,786.4178194,785.9178343,786.4178194,97.27891156,1575398143,1575398145,2.053642988,1575398140,1575398143,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
80,Stimuli/Morph80.JPG,Stimuli/Morph80.png,Stimuli/BlurLevel5/BlurEditedMorph80,Stimuli/BlurLevel5/BlurEditedMorph80.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph80.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph80.png,Stimuli/BlurMorphTrio/EditedMorph80.png,020240right.gif,Stimuli/normal_thumbnails/80right.gif,,,,,1,0,1,0,0,11,11,79,,,,,,,,,,,,,,,,,,,,,,,48,12,2,359,2.499619238,-0.043631016,80,Experiment,,,,,,,,,13,94,-14,-14,,,,,,,,,,,,,,,790.4363468,790.9346229,790.4363468,790.9346229,80.95238095,1575398147,1575398149,2.082671881,1575398145,1575398147,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
2,Stimuli/Morph2.JPG,Stimuli/Morph2.png,Stimuli/BlurLevel5/BlurEditedMorph2,Stimuli/BlurLevel5/BlurEditedMorph2.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph2.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph2.png,Stimuli/BlurMorphTrio/EditedMorph2.png,010006right.gif,Stimuli/normal_thumbnails/2right.gif,,,,,1,0,1,0,0,12,12,1,,,,,,,,,,,,,,,,,,,,,,,3,13,2,43,1.828384254,1.7049959,2,Experiment,,,,,,,,,130,130,-128,19,,,,,,,,,,,,,,,795.5565732,796.0512916,795.5565732,796.0512916,74.14965986,1575398152,1575398153,1.050398111,1575398150,1575398152,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
74,Stimuli/Morph74.JPG,Stimuli/Morph74.png,Stimuli/BlurLevel5/BlurEditedMorph74,Stimuli/BlurLevel5/BlurEditedMorph74.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph74.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph74.png,Stimuli/BlurMorphTrio/EditedMorph74.png,020232right.gif,Stimuli/normal_thumbnails/74right.gif,,,,,1,0,1,0,0,13,13,73,,,,,,,,,,,,,,,,,,,,,,,71,14,2,282,0.519779227,-2.445369002,74,Experiment,,,,,,,,,141,89,-15,-15,,,,,,,,,,,,,,,799.2748252,799.7675994,799.2748252,799.7675994,79.59183673,1575398156,1575398163,7.201462984,1575398154,1575398156,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
131,Stimuli/Morph131.JPG,Stimuli/Morph131.png,Stimuli/BlurLevel5/BlurEditedMorph131,Stimuli/BlurLevel5/BlurEditedMorph131.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph131.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph131.png,Stimuli/BlurMorphTrio/EditedMorph131.png,None,None,,,,,1,0,1,0,0,14,14,130,,,,,,,,,,,,,,,,,,,,,,,8,15,2,350,2.462019383,-0.434120444,131,Experiment,,,,,,,,,128,128,3,3,,,,,,,,,,,,,,,809.3521539,809.8508865,809.3521539,809.8508865,95.91836735,1575398166,1575398167,0.69811821,1575398163,1575398166,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
120,Stimuli/Morph120.JPG,Stimuli/Morph120.png,Stimuli/BlurLevel5/BlurEditedMorph120,Stimuli/BlurLevel5/BlurEditedMorph120.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph120.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph120.png,Stimuli/BlurMorphTrio/EditedMorph120.png,None,None,,,,,1,0,1,0,0,15,15,119,,,,,,,,,,,,,,,,,,,,,,,36,16,2,78,0.519779227,2.445369002,120,Experiment,,,,,,,,,40,129,-9,-9,,,,,,,,,,,,,,,812.8358715,813.3337221,812.8358715,813.3337221,87.75510204,1575398170,1575398172,2.566572905,1575398167,1575398170,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
32,Stimuli/Morph32.JPG,Stimuli/Morph32.png,Stimuli/BlurLevel5/BlurEditedMorph32,Stimuli/BlurLevel5/BlurEditedMorph32.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph32.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph32.png,Stimuli/BlurMorphTrio/EditedMorph32.png,010080right.gif,Stimuli/normal_thumbnails/32right.gif,,,,,1,0,1,0,0,16,16,31,,,,,,,,,,,,,,,,,,,,,,,38,17,2,359,2.499619238,-0.043631016,32,Experiment,,,,,,,,,117,140,-108,39,,,,,,,,,,,,,,,817.956026,818.4503294,817.956026,818.4503294,46.93877551,1575398175,1575398176,1.164999008,1575398172,1575398175,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
137,Stimuli/Morph137.JPG,Stimuli/Morph137.png,Stimuli/BlurLevel5/BlurEditedMorph137,Stimuli/BlurLevel5/BlurEditedMorph137.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph137.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph137.png,Stimuli/BlurMorphTrio/EditedMorph137.png,None,None,,,,,1,0,1,0,0,17,17,136,,,,,,,,,,,,,,,,,,,,,,,2,18,2,261,-0.391086163,-2.469220851,137,Experiment,,,,,,,,,25,139,-2,-2,,,,,,,,,,,,,,,821.7672441,822.3012251,821.7672441,822.3012251,97.27891156,1575398179,1575398182,3.834671736,1575398176,1575398179,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
21,Stimuli/Morph21.JPG,Stimuli/Morph21.png,Stimuli/BlurLevel5/BlurEditedMorph21,Stimuli/BlurLevel5/BlurEditedMorph21.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph21.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph21.png,Stimuli/BlurMorphTrio/EditedMorph21.png,010049right.gif,Stimuli/normal_thumbnails/21right.gif,,,,,1,0,1,0,0,18,18,20,,,,,,,,,,,,,,,,,,,,,,,83,19,2,283,0.562377636,-2.435925162,21,Experiment,,,,,,,,,14,14,7,7,,,,,,,,,,,,,,,828.6577301,829.1496917,828.6577301,829.1496917,90.47619048,1575398185,1575398186,0.617716074,1575398183,1575398185,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
19,Stimuli/Morph19.JPG,Stimuli/Morph19.png,Stimuli/BlurLevel5/BlurEditedMorph19,Stimuli/BlurLevel5/BlurEditedMorph19.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph19.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph19.png,Stimuli/BlurMorphTrio/EditedMorph19.png,010045right.gif,Stimuli/normal_thumbnails/19right.gif,,,,,1,0,1,0,0,19,19,18,,,,,,,,,,,,,,,,,,,,,,,76,20,2,246,-1.016841608,-2.283863644,19,Experiment,,,,,,,,,136,136,-117,30,,,,,,,,,,,,,,,831.6737004,832.1668993,831.6737004,832.1668993,59.18367347,1575398188,1575398189,0.666721821,1575398186,1575398188,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
