stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,DoVM_values,bootstrap_values,Running_Mean
,,,,,,,,,,,,,0.48211953069393015,
,,,,,,,,,,,,,2.5109689285491728,
,,,,,,,,,,,,,6.3199925133778585,
,,,,,,,,,,,,,5.211305935059821,
,,,,,,,,,,,,,6.658618285743968,
,,,,,,,,,,,,,3.4032746892914716,
,,,,,,,,,,,,,0.9108493961659359,
,,,,,,,,,,,,,-0.5934354503817452,
,,,,,,,,,,,,,6.465983626476923,
,,,,,,,,,,,,,2.861933302462704,
,,,,,,,,,,,,,8.049125384649624,
,,,,,,,,,,,,,7.323761084803116,
,,,,,,,,,,,,,4.846414853604433,
,,,,,,,,,,,,,5.7095366896412365,
,,,,,,,,,,,,,3.4917735190149974,
,,,,,,,,,,,,,3.7238886205753134,
,,,,,,,,,,,,,3.437917000794779,
,,,,,,,,,,,,,7.177621209538701,
,,,,,,,,,,,,,1.2270216720867593,
,,,,,,,,,,,,,-1.4350551516939885,
,,,,,,,,,,,,,7.410512678166693,
,,,,,,,,,,,,,2.889277758574579,
,,,,,,,,,,,,,2.9380964879679587,
,,,,,,,,,,,,,7.440025880936484,
,,,,,,,,,,,,,4.39990378988771,
,,,,,,,,,,,,,6.308600194561878,
,,,,,,,,,,,,,4.764078702734114,
,,,,,,,,,,,,,7.691010312162869,
,,,,,,,,,,,,,3.602542150646337,
,,,,,,,,,,,,,2.5089914590192866,
,,,,,,,,,,,,,3.7863922807523016,
,,,,,,,,,,,,,3.998840787227072,
,,,,,,,,,,,,,-1.0974832147580986,
,,,,,,,,,,,,,5.114643012632608,
,,,,,,,,,,,,,1.7954384961363732,
,,,,,,,,,,,,,8.768412871687008,
,,,,,,,,,,,,,7.779424481295338,
,,,,,,,,,,,,,4.298666191070146,
,,,,,,,,,,,,,4.410503186538628,
,,,,,,,,,,,,,6.7419324629860675,
,,,,,,,,,,,,,3.821230398370486,
,,,,,,,,,,,,,-1.4256566030001494,
,,,,,,,,,,,,,5.932381202402543,
,,,,,,,,,,,,,9.897248378206239,
,,,,,,,,,,,,,4.262764660016765,
,,,,,,,,,,,,,2.6265517061443453,
,,,,,,,,,,,,,7.062336759166948,
,,,,,,,,,,,,,1.070480205647628,
,,,,,,,,,,,,,6.7011282586283425,
,,,,,,,,,,,,,5.012610759171431,
,,,,,,,,,,,,,3.5249348202781694,
,,,,,,,,,,,,,6.249017251038689,
,,,,,,,,,,,,,5.67481616644385,
,,,,,,,,,,,,,-1.7691352388799588,
,,,,,,,,,,,,,7.8105229759799695,
,,,,,,,,,,,,,3.5286943417854717,
,,,,,,,,,,,,,2.1031155186658186,
,,,,,,,,,,,,,9.726560358963921,
,,,,,,,,,,,,,2.6606815146753053,
,,,,,,,,,,,,,6.282549323844247,
,,,,,,,,,,,,,2.3131020035096928,
,,,,,,,,,,,,,5.040148252719378,
,,,,,,,,,,,,,3.6727895153257224,
,,,,,,,,,,,,,9.027508795482422,
,,,,,,,,,,,,,1.7136263931091351,
,,,,,,,,,,,,,4.660322623716202,
,,,,,,,,,,,,,3.2131581770080926,
,,,,,,,,,,,,,5.285741931417844,
,,,,,,,,,,,,,2.7593501502688365,
,,,,,,,,,,,,,5.7721340463660304,
,,,,,,,,,,,,,4.8560721228264265,
,,,,,,,,,,,,,5.789576899970648,
,,,,,,,,,,,,,4.608369647535384,
,,,,,,,,,,,,,5.944817773623639,
,,,,,,,,,,,,,3.3087634878205496,
,,,,,,,,,,,,,1.273342818619984,
,,,,,,,,,,,,,-1.0370206519042213,
,,,,,,,,,,,,,5.2880733551511305,
,,,,,,,,,,,,,4.878027427733973,
,,,,,,,,,,,,,0.8433316788113432,
,,,,,,,,,,,,,2.004296863593763,
,,,,,,,,,,,,,8.066792289733874,
,,,,,,,,,,,,,7.288149014108422,
,,,,,,,,,,,,,1.9345389665789299,
,,,,,,,,,,,,,-2.2232046244617254,
,,,,,,,,,,,,,5.117795009386208,
,,,,,,,,,,,,,4.219904901599706,
,,,,,,,,,,,,,3.290707832114252,
,,,,,,,,,,,,,4.180422858698123,
,,,,,,,,,,,,,-5.374721073583179,
,,,,,,,,,,,,,2.810387277701038,
,,,,,,,,,,,,,6.946002137071083,
,,,,,,,,,,,,,3.3201516200915835,
,,,,,,,,,,,,,4.8358849926299,
,,,,,,,,,,,,,4.178276791725483,
,,,,,,,,,,,,,3.249361297768469,
,,,,,,,,,,,,,6.735093504630547,
,,,,,,,,,,,,,2.7741922211332026,
,,,,,,,,,,,,,-2.5727410445017878,
,,,,,,,,,,,,,2.2905249117995012,
,,,,,,,,,,,,,5.532607134483246,
,,,,,,,,,,,,,4.395218286514974,
,,,,,,,,,,,,,4.255006526317354,
,,,,,,,,,,,,,8.605318335858684,
,,,,,,,,,,,,,2.389072398228515,
,,,,,,,,,,,,,4.2165918869095735,
,,,,,,,,,,,,,11.169659624929274,
,,,,,,,,,,,,,6.567211552854579,
,,,,,,,,,,,,,2.8629951366420014,
,,,,,,,,,,,,,9.201924146140328,
,,,,,,,,,,,,,6.151964870047641,
,,,,,,,,,,,,,0.7328920463075504,
,,,,,,,,,,,,,4.529668699489923,
,,,,,,,,,,,,,2.271366823572457,
,,,,,,,,,,,,,7.754620462915042,
,,,,,,,,,,,,,6.6715273028338515,
,,,,,,,,,,,,,6.0836775166239025,
,,,,,,,,,,,,,5.005453606163761,
,,,,,,,,,,,,,1.709857428892466,
,,,,,,,,,,,,,-2.48460886441069,
,,,,,,,,,,,,,3.663841520738538,
,,,,,,,,,,,,,1.3839264190322513,
,,,,,,,,,,,,,3.4960683068885596,
,,,,,,,,,,,,,2.470541524801561,
,,,,,,,,,,,,,3.9741701655104027,
,,,,,,,,,,,,,2.613128666335838,
,,,,,,,,,,,,,6.783295968328223,
,,,,,,,,,,,,,5.1923834004486835,
,,,,,,,,,,,,,0.8470443000970936,
,,,,,,,,,,,,,3.5309300319212245,
,,,,,,,,,,,,,7.491064684292699,
,,,,,,,,,,,,,4.270852722770788,
,,,,,,,,,,,,,3.641282570624671,
,,,,,,,,,,,,,3.735908934617918,
,,,,,,,,,,,,,4.635697112460898,
,,,,,,,,,,,,,-2.6126246612638617,
,,,,,,,,,,,,,3.184294572737141,
,,,,,,,,,,,,,7.239030485907525,
,,,,,,,,,,,,,4.3876251131755275,
,,,,,,,,,,,,,6.848379828295591,
,,,,,,,,,,,,,1.9274103821802782,
,,,,,,,,,,,,,2.603650892795496,
,,,,,,,,,,,,,4.198547832177844,
,,,,,,,,,,,,,-1.8212140497487057,
,,,,,,,,,,,,,0.8152113868041769,
,,,,,,,,,,,,,6.190731462579938,
,,,,,,,,,,,,,1.9574567577058706,
,,,,,,,,,,,,,5.125811837594533,
,,,,,,,,,,,,,6.104779376552608,
,,,,,,,,,,,,,7.762622241836302,
,,,,,,,,,,,,,4.162508029229151,
,,,,,,,,,,,,,4.145323251718877,
,,,,,,,,,,,,,6.050530403876392,
,,,,,,,,,,,,,2.262036920333952,
,,,,,,,,,,,,,3.670669787722848,
,,,,,,,,,,,,,-1.6949516032867036,
,,,,,,,,,,,,,4.227693448242092,
,,,,,,,,,,,,,4.983335559245789,
,,,,,,,,,,,,,4.375787938481911,
,,,,,,,,,,,,,-3.415617843070074,
,,,,,,,,,,,,,-1.4721889038745823,
,,,,,,,,,,,,,3.7942652986112293,
,,,,,,,,,,,,,7.027509926741534,
,,,,,,,,,,,,,4.868722159481078,
,,,,,,,,,,,,,3.104405075537858,
,,,,,,,,,,,,,1.2420931269992266,
,,,,,,,,,,,,,1.3835941973786423,
,,,,,,,,,,,,,-2.12898539298253,
,,,,,,,,,,,,,6.075672179628123,
,,,,,,,,,,,,,3.1520590974956106,
,,,,,,,,,,,,,2.0086749827326047,
,,,,,,,,,,,,,3.284538774522434,
,,,,,,,,,,,,,5.038785649431996,
,,,,,,,,,,,,,4.246210565350496,
,,,,,,,,,,,,,3.382467961447094,
,,,,,,,,,,,,,5.248389732889128,
,,,,,,,,,,,,,3.4201217127894017,
,,,,,,,,,,,,,2.9242151162933427,
,,,,,,,,,,,,,3.1465917226851854,
,,,,,,,,,,,,,2.956772385884467,
,,,,,,,,,,,,,5.957333318388556,
,,,,,,,,,,,,,4.306622854295217,
,,,,,,,,,,,,,0.9287137787105554,
,,,,,,,,,,,,,7.13380099214197,
,,,,,,,,,,,,,2.8617018450368326,
,,,,,,,,,,,,,-2.395383131350966,
,,,,,,,,,,,,,6.325921548842457,
,,,,,,,,,,,,,10.130596593473518,
,,,,,,,,,,,,,6.082401946925489,
,,,,,,,,,,,,,3.5146355889084897,
,,,,,,,,,,,,,5.978984758542575,
,,,,,,,,,,,,,11.150762438008941,
,,,,,,,,,,,,,5.635845154726733,
,,,,,,,,,,,,,6.021275880280716,
,,,,,,,,,,,,,6.708295204968737,
,,,,,,,,,,,,,1.7418168447147147,
,,,,,,,,,,,,,7.034233587028977,
,,,,,,,,,,,,,3.7333070756941735,
,,,,,,,,,,,,,1.6482058858178787,
,,,,,,,,,,,,,6.1501009401885005,
,,,,,,,,,,,,,1.8396133148002447,
,,,,,,,,,,,,,4.446816218445164,
,,,,,,,,,,,,,9.045442584462156,
,,,,,,,,,,,,,3.6111161719354374,
,,,,,,,,,,,,,4.055816837182131,
,,,,,,,,,,,,,2.784935284367665,
,,,,,,,,,,,,,-1.2304006520800292,
,,,,,,,,,,,,,3.7764116943269186,
,,,,,,,,,,,,,1.2816995850794684,
,,,,,,,,,,,,,5.913580695596088,
,,,,,,,,,,,,,5.457255838908367,
,,,,,,,,,,,,,-2.378635119137276,
,,,,,,,,,,,,,7.822909589786318,
,,,,,,,,,,,,,1.1943599374733938,
,,,,,,,,,,,,,6.272682158600288,
,,,,,,,,,,,,,7.271014393325626,
,,,,,,,,,,,,,4.3944382435762055,
,,,,,,,,,,,,,6.410323884432518,
,,,,,,,,,,,,,2.5743688805612828,
,,,,,,,,,,,,,5.740482141579147,
,,,,,,,,,,,,,5.483334143850297,
,,,,,,,,,,,,,4.033607220754216,
,,,,,,,,,,,,,6.17150819152558,
,,,,,,,,,,,,,4.623138659773142,
,,,,,,,,,,,,,4.28016209632031,
,,,,,,,,,,,,,5.7351132166908885,
,,,,,,,,,,,,,2.096036303032271,
,,,,,,,,,,,,,2.594449423649179,
,,,,,,,,,,,,,1.4162621352855682,
,,,,,,,,,,,,,5.266632334759366,
,,,,,,,,,,,,,2.739905634471762,
,,,,,,,,,,,,,3.2486846058238616,
,,,,,,,,,,,,,6.064571789975787,
,,,,,,,,,,,,,2.5781597257114526,
,,,,,,,,,,,,,7.1042104719831825,
,,,,,,,,,,,,,3.84514673998512,
,,,,,,,,,,,,,7.7050651165768365,
,,,,,,,,,,,,,3.6216268292790956,
,,,,,,,,,,,,,3.1930678915159554,
,,,,,,,,,,,,,6.461204869799458,
,,,,,,,,,,,,,1.8449766566795316,
,,,,,,,,,,,,,7.18013026644412,
,,,,,,,,,,,,,2.510706892693551,
,,,,,,,,,,,,,0.5778277143685574,
,,,,,,,,,,,,,-2.970535374247658,
,,,,,,,,,,,,,4.32002323578719,
,,,,,,,,,,,,,6.1542638231548095,
,,,,,,,,,,,,,8.598264686416078,
,,,,,,,,,,,,,7.45734883772851,
,,,,,,,,,,,,,4.844611986069518,
,,,,,,,,,,,,,-0.04681426842639733,
,,,,,,,,,,,,,1.6020436311111115,
,,,,,,,,,,,,,9.637387254812174,
,,,,,,,,,,,,,5.844409004891501,
,,,,,,,,,,,,,3.9696201707207037,
,,,,,,,,,,,,,5.632814688157248,
,,,,,,,,,,,,,8.308420567851508,
,,,,,,,,,,,,,-3.8295362667913944,
,,,,,,,,,,,,,-3.273043354625196,
,,,,,,,,,,,,,9.009134456426505,
,,,,,,,,,,,,,5.758479757895292,
,,,,,,,,,,,,,4.736777068626925,
,,,,,,,,,,,,,5.111041483309841,
,,,,,,,,,,,,,8.12271159045679,
,,,,,,,,,,,,,3.708598723582081,
,,,,,,,,,,,,,6.050422098438835,
,,,,,,,,,,,,,-1.1715650070964887,
,,,,,,,,,,,,,3.163938440006652,
,,,,,,,,,,,,,8.904262752812118,
,,,,,,,,,,,,,5.92635337964907,
,,,,,,,,,,,,,4.4802231155673535,
,,,,,,,,,,,,,3.367435949695635,
,,,,,,,,,,,,,6.134995156594739,
,,,,,,,,,,,,,6.225334145840558,
,,,,,,,,,,,,,3.593943981412564,
,,,,,,,,,,,,,2.649273468757418,
,,,,,,,,,,,,,7.241076316882721,
,,,,,,,,,,,,,2.42638459144036,
,,,,,,,,,,,,,4.716907627652811,
,,,,,,,,,,,,,0.5259498931406796,
,,,,,,,,,,,,,3.8736110578501326,
,,,,,,,,,,,,,7.896341799388793,
,,,,,,,,,,,,,4.621955000236832,
,,,,,,,,,,,,,1.3938154381780083,
,,,,,,,,,,,,,6.572295131708061,
,,,,,,,,,,,,,2.662743379439113,
,,,,,,,,,,,,,4.011367695456181,
,,,,,,,,,,,,,4.874673753558578,
,,,,,,,,,,,,,9.611471567805289,
,,,,,,,,,,,,,6.395891397431745,
,,,,,,,,,,,,,0.14951386496707664,
,,,,,,,,,,,,,3.8422129089246018,
,,,,,,,,,,,,,2.3807921751913304,
,,,,,,,,,,,,,6.3658592887968295,
,,,,,,,,,,,,,3.2787436649854937,
,,,,,,,,,,,,,5.524193715204867,
,,,,,,,,,,,,,8.02829214432654,
,,,,,,,,,,,,,3.289469692612176,
,,,,,,,,,,,,,5.943219670178314,
,,,,,,,,,,,,,5.4753626835998945,
,,,,,,,,,,,,,3.672880003142425,
,,,,,,,,,,,,,1.8088024578042265,
,,,,,,,,,,,,,5.246506587245949,
,,,,,,,,,,,,,3.653356699648501,
,,,,,,,,,,,,,4.7956724203344425,
,,,,,,,,,,,,,3.7693801871259276,
,,,,,,,,,,,,,2.401724244950686,
,,,,,,,,,,,,,3.074029350164922,
,,,,,,,,,,,,,3.4511838138649398,
,,,,,,,,,,,,,7.29536174266035,
,,,,,,,,,,,,,4.570146307011883,
,,,,,,,,,,,,,4.628362119100423,
,,,,,,,,,,,,,-1.7125902620743687,
,,,,,,,,,,,,,1.7978627759406216,
,,,,,,,,,,,,,4.824265729035929,
,,,,,,,,,,,,,1.6610558939228042,
,,,,,,,,,,,,,7.527260121794787,
,,,,,,,,,,,,,1.6152091418509067,
,,,,,,,,,,,,,7.015469362740886,
,,,,,,,,,,,,,-2.88080120924981,
,,,,,,,,,,,,,2.599010757871298,
,,,,,,,,,,,,,4.0608063327514845,
,,,,,,,,,,,,,8.440104446024296,
,,,,,,,,,,,,,7.714237970728365,
,,,,,,,,,,,,,8.474272363373618,
,,,,,,,,,,,,,1.9111097387094358,
,,,,,,,,,,,,,4.637356289558823,
,,,,,,,,,,,,,3.982873773930493,
,,,,,,,,,,,,,-2.5820397259179826,
,,,,,,,,,,,,,4.037976394601466,
,,,,,,,,,,,,,1.0121773923033004,
,,,,,,,,,,,,,3.8207248388169153,
,,,,,,,,,,,,,4.109032202747352,
,,,,,,,,,,,,,9.635144156684257,
,,,,,,,,,,,,,9.281922317552853,
,,,,,,,,,,,,,-0.793943774574936,
,,,,,,,,,,,,,8.690210754767186,
,,,,,,,,,,,,,13.83056692849975,
,,,,,,,,,,,,,6.592282787163159,
,,,,,,,,,,,,,2.480759623798898,
,,,,,,,,,,,,,10.487215952806658,
,,,,,,,,,,,,,5.749537655225942,
,,,,,,,,,,,,,3.118302821414155,
,,,,,,,,,,,,,6.287775779713758,
,,,,,,,,,,,,,8.603182938345933,
,,,,,,,,,,,,,4.899214774645437,
,,,,,,,,,,,,,3.242944619527853,
,,,,,,,,,,,,,5.360390570275748,
,,,,,,,,,,,,,-1.4976473738527327,
,,,,,,,,,,,,,0.13936116521042696,
,,,,,,,,,,,,,5.701013579237006,
,,,,,,,,,,,,,-1.9563448206547187,
,,,,,,,,,,,,,-1.9101537105787736,
,,,,,,,,,,,,,-1.9806225452716324,
,,,,,,,,,,,,,6.87408643108183,
,,,,,,,,,,,,,4.847277967372781,
,,,,,,,,,,,,,7.566265774972954,
,,,,,,,,,,,,,3.6500433312749245,
,,,,,,,,,,,,,4.651494539975414,
,,,,,,,,,,,,,-1.5465052406696775,
,,,,,,,,,,,,,7.087310641000372,
,,,,,,,,,,,,,5.8538804468696854,
,,,,,,,,,,,,,5.199196772208588,
,,,,,,,,,,,,,2.078178765571609,
,,,,,,,,,,,,,7.787677215696654,
,,,,,,,,,,,,,2.1519135498755495,
,,,,,,,,,,,,,1.560499561401685,
,,,,,,,,,,,,,3.1768110774854454,
,,,,,,,,,,,,,3.890022056355165,
,,,,,,,,,,,,,7.17586066327446,
,,,,,,,,,,,,,3.137351466779834,
,,,,,,,,,,,,,4.23531367874887,
,,,,,,,,,,,,,5.961162623294567,
,,,,,,,,,,,,,-1.3253337099264195,
,,,,,,,,,,,,,6.453598633431252,
,,,,,,,,,,,,,-2.4982052162520403,
,,,,,,,,,,,,,2.5983127689734475,
,,,,,,,,,,,,,3.1557302391630793,
,,,,,,,,,,,,,2.880827246925223,
,,,,,,,,,,,,,3.113099881379022,
,,,,,,,,,,,,,-0.37428550833804397,
,,,,,,,,,,,,,2.2419327297908045,
,,,,,,,,,,,,,2.3890852327795185,
,,,,,,,,,,,,,6.183891270328126,
,,,,,,,,,,,,,4.1430896089872675,
,,,,,,,,,,,,,7.1165964404816355,
,,,,,,,,,,,,,7.1634410946319065,
,,,,,,,,,,,,,6.125026691057561,
,,,,,,,,,,,,,4.312793586758419,
,,,,,,,,,,,,,8.315661023747953,
,,,,,,,,,,,,,4.565445178974375,
,,,,,,,,,,,,,12.296223987925115,
,,,,,,,,,,,,,5.668580528920387,
,,,,,,,,,,,,,2.9176542014053384,
,,,,,,,,,,,,,6.1962249797531035,
,,,,,,,,,,,,,3.6025230285334335,
,,,,,,,,,,,,,4.8268207653490185,
,,,,,,,,,,,,,3.6698259211009576,
,,,,,,,,,,,,,3.238663269611466,
,,,,,,,,,,,,,3.6390830286108433,
,,,,,,,,,,,,,6.081550177465664,
,,,,,,,,,,,,,9.120022864390934,
,,,,,,,,,,,,,7.189615251742582,
,,,,,,,,,,,,,1.1154053325104147,
,,,,,,,,,,,,,-2.2699574640318168,
,,,,,,,,,,,,,5.6936345063262115,
,,,,,,,,,,,,,6.439475667327797,
,,,,,,,,,,,,,2.294493084541931,
,,,,,,,,,,,,,2.1034291872975492,
,,,,,,,,,,,,,9.958742369784098,
,,,,,,,,,,,,,8.432237124882146,
,,,,,,,,,,,,,-4.622979151123894,
,,,,,,,,,,,,,5.4481464140832045,
,,,,,,,,,,,,,4.812161124283297,
,,,,,,,,,,,,,-2.4742751375283847,
,,,,,,,,,,,,,2.51728138363848,
,,,,,,,,,,,,,3.849112728421008,
,,,,,,,,,,,,,3.0089167329515565,
,,,,,,,,,,,,,6.427126988533995,
,,,,,,,,,,,,,2.8023705739212468,
,,,,,,,,,,,,,0.7335444950965533,
,,,,,,,,,,,,,5.397977000143094,
,,,,,,,,,,,,,6.067049885526974,
,,,,,,,,,,,,,4.839644021533383,
,,,,,,,,,,,,,6.927874931702236,
,,,,,,,,,,,,,3.7071643064111304,
,,,,,,,,,,,,,3.5304963364192115,
,,,,,,,,,,,,,7.003908628549629,
,,,,,,,,,,,,,5.7411662644830725,
,,,,,,,,,,,,,9.660415206587173,
,,,,,,,,,,,,,7.649768002555499,
,,,,,,,,,,,,,4.3220171452839224,
,,,,,,,,,,,,,6.5425667436669075,
,,,,,,,,,,,,,2.8627383387728655,
,,,,,,,,,,,,,7.087310295443859,
,,,,,,,,,,,,,5.631539952097208,
,,,,,,,,,,,,,1.7202646933699015,
,,,,,,,,,,,,,7.477432940514702,
,,,,,,,,,,,,,6.227699218775283,
,,,,,,,,,,,,,9.338982754764988,
,,,,,,,,,,,,,2.512162913639547,
,,,,,,,,,,,,,3.473258535876454,
,,,,,,,,,,,,,2.9354638616578783,
,,,,,,,,,,,,,-1.8834660573709827,
,,,,,,,,,,,,,7.124897552838357,
,,,,,,,,,,,,,3.3730327126716535,
,,,,,,,,,,,,,0.8403523500224844,
,,,,,,,,,,,,,4.423076747133449,
,,,,,,,,,,,,,3.1925001909935413,
,,,,,,,,,,,,,7.8062482592755655,
,,,,,,,,,,,,,2.551965729705683,
,,,,,,,,,,,,,1.9555973719449038,
,,,,,,,,,,,,,4.319166517110813,
,,,,,,,,,,,,,6.5209228841461675,
,,,,,,,,,,,,,1.9599014773471954,
,,,,,,,,,,,,,4.915180226958366,
,,,,,,,,,,,,,10.285431290238806,
,,,,,,,,,,,,,2.2373371954632266,
,,,,,,,,,,,,,5.6789497078277185,
,,,,,,,,,,,,,4.406912485071172,
,,,,,,,,,,,,,3.4342244744444197,
,,,,,,,,,,,,,6.283893241096195,
,,,,,,,,,,,,,6.025905203886797,
,,,,,,,,,,,,,1.829765849712415,
,,,,,,,,,,,,,-5.360302596560063,
,,,,,,,,,,,,,4.982041242052231,
,,,,,,,,,,,,,6.364826462156561,
,,,,,,,,,,,,,3.037931574395453,
,,,,,,,,,,,,,5.552984100904612,
,,,,,,,,,,,,,2.701070574501664,
,,,,,,,,,,,,,5.939157184607301,
,,,,,,,,,,,,,4.928857374821802,
,,,,,,,,,,,,,1.277658339599839,
,,,,,,,,,,,,,-2.4872284795536856,
,,,,,,,,,,,,,4.3544124131977675,
,,,,,,,,,,,,,3.1464020521317635,
,,,,,,,,,,,,,4.377825458356508,
,,,,,,,,,,,,,2.8026076340105575,
,,,,,,,,,,,,,3.4422285431308453,
,,,,,,,,,,,,,4.324243210359627,
,,,,,,,,,,,,,1.8159765869443822,
,,,,,,,,,,,,,7.478701533969848,
,,,,,,,,,,,,,1.422103106770281,
,,,,,,,,,,,,,2.98987194182726,
,,,,,,,,,,,,,5.7170635816611854,
,,,,,,,,,,,,,6.442633989095593,
,,,,,,,,,,,,,5.657558494772883,
,,,,,,,,,,,,,5.708126442474515,
,,,,,,,,,,,,,3.034369928220013,
,,,,,,,,,,,,,1.5183277946684715,
,,,,,,,,,,,,,4.964891874657184,
,,,,,,,,,,,,,6.7642574107528475,
,,,,,,,,,,,,,3.2259926586404943,
,,,,,,,,,,,,,-2.8567311311581034,
,,,,,,,,,,,,,2.573910132482251,
,,,,,,,,,,,,,2.1249373935176323,
,,,,,,,,,,,,,4.893861615857366,
,,,,,,,,,,,,,-1.26726673984713,
,,,,,,,,,,,,,4.859379917082891,
,,,,,,,,,,,,,7.010719627429861,
,,,,,,,,,,,,,7.33674747878072,
,,,,,,,,,,,,,7.896011747722705,
,,,,,,,,,,,,,-1.660147062965211,
,,,,,,,,,,,,,6.9242598379920235,
,,,,,,,,,,,,,3.538254885506386,
,,,,,,,,,,,,,13.11862613699776,
,,,,,,,,,,,,,5.215804256070424,
,,,,,,,,,,,,,-3.2037756595824236,
,,,,,,,,,,,,,1.1138979837345968,
,,,,,,,,,,,,,2.54315423358508,
,,,,,,,,,,,,,3.2622223220585576,
,,,,,,,,,,,,,1.947132677439524,
,,,,,,,,,,,,,1.9652827319468094,
,,,,,,,,,,,,,5.1911080353184955,
,,,,,,,,,,,,,2.2522785016828752,
,,,,,,,,,,,,,5.100704338502653,
,,,,,,,,,,,,,5.046104786638525,
,,,,,,,,,,,,,3.824015906937566,
,,,,,,,,,,,,,0.7845951936150705,
,,,,,,,,,,,,,4.522961156015217,
,,,,,,,,,,,,,3.370793928217855,
,,,,,,,,,,,,,4.599856395096721,
,,,,,,,,,,,,,5.06868210527611,
,,,,,,,,,,,,,2.4453215313276635,
,,,,,,,,,,,,,4.6097733665711225,
,,,,,,,,,,,,,7.544256426923336,
,,,,,,,,,,,,,3.342001415895243,
,,,,,,,,,,,,,13.479712808614519,
,,,,,,,,,,,,,1.798738056307772,
,,,,,,,,,,,,,-0.3640559146381723,
,,,,,,,,,,,,,6.153446939520974,
,,,,,,,,,,,,,4.275812827987664,
,,,,,,,,,,,,,3.3970083438773058,
,,,,,,,,,,,,,5.595157799611075,
,,,,,,,,,,,,,3.1842226203214072,
,,,,,,,,,,,,,8.281235706722729,
,,,,,,,,,,,,,2.0789272129498815,
,,,,,,,,,,,,,7.083579956173841,
,,,,,,,,,,,,,4.293329641978665,
,,,,,,,,,,,,,7.1859830538023335,
,,,,,,,,,,,,,4.983719826397241,
,,,,,,,,,,,,,-4.7533930035965035,
,,,,,,,,,,,,,6.536715072074525,
,,,,,,,,,,,,,3.100167767764852,
,,,,,,,,,,,,,4.553432863601402,
,,,,,,,,,,,,,7.365925358806281,
,,,,,,,,,,,,,8.713166164002073,
,,,,,,,,,,,,,3.407053516169569,
,,,,,,,,,,,,,4.5855992682966376,
,,,,,,,,,,,,,2.7371040873057164,
,,,,,,,,,,,,,5.241956643363707,
,,,,,,,,,,,,,-3.8064072630673023,
,,,,,,,,,,,,,0.9549020872001375,
,,,,,,,,,,,,,5.823409169576023,
,,,,,,,,,,,,,10.120393946472321,
,,,,,,,,,,,,,5.823351580101902,
,,,,,,,,,,,,,7.08430263854081,
,,,,,,,,,,,,,4.852298231856201,
,,,,,,,,,,,,,3.9646903789534558,
,,,,,,,,,,,,,9.569893272772704,
,,,,,,,,,,,,,3.1475305063612464,
,,,,,,,,,,,,,1.6437889750312775,
,,,,,,,,,,,,,3.350934630871577,
,,,,,,,,,,,,,4.999604699059063,
,,,,,,,,,,,,,3.184333980581359,
,,,,,,,,,,,,,2.434147333231164,
,,,,,,,,,,,,,6.714788442142186,
,,,,,,,,,,,,,1.4283307737257875,
,,,,,,,,,,,,,5.211229001108594,
,,,,,,,,,,,,,4.167882153894429,
,,,,,,,,,,,,,5.538197655285702,
,,,,,,,,,,,,,5.805751133026008,
,,,,,,,,,,,,,4.661385325017705,
,,,,,,,,,,,,,3.135423315520206,
,,,,,,,,,,,,,4.824953295021855,
,,,,,,,,,,,,,0.09307481074526869,
,,,,,,,,,,,,,7.328765727529775,
,,,,,,,,,,,,,3.813139072203974,
,,,,,,,,,,,,,6.859382191966149,
,,,,,,,,,,,,,7.220669398526721,
,,,,,,,,,,,,,5.022685460640777,
,,,,,,,,,,,,,-0.6086189806947153,
,,,,,,,,,,,,,0.5041115653619817,
,,,,,,,,,,,,,2.9473764277788015,
,,,,,,,,,,,,,1.9007726569274521,
,,,,,,,,,,,,,-1.0305089900206692,
,,,,,,,,,,,,,4.825805294561116,
,,,,,,,,,,,,,6.48494201898463,
,,,,,,,,,,,,,5.816867612967081,
,,,,,,,,,,,,,1.5286950900227347,
,,,,,,,,,,,,,3.2167285112389825,
,,,,,,,,,,,,,4.773038149245704,
,,,,,,,,,,,,,1.6567977536846676,
,,,,,,,,,,,,,4.619774147186395,
,,,,,,,,,,,,,5.8197809051243805,
,,,,,,,,,,,,,3.7091883901995053,
,,,,,,,,,,,,,5.4335630934457155,
,,,,,,,,,,,,,1.2123495567353912,
,,,,,,,,,,,,,4.700855552924619,
,,,,,,,,,,,,,5.303361904190075,
,,,,,,,,,,,,,6.18414012903295,
,,,,,,,,,,,,,1.315679259179376,
,,,,,,,,,,,,,6.2530248677433375,
,,,,,,,,,,,,,1.3117259500228227,
,,,,,,,,,,,,,8.450018114831803,
,,,,,,,,,,,,,4.052960292194329,
,,,,,,,,,,,,,-1.2460855073494337,
,,,,,,,,,,,,,4.13078905919717,
,,,,,,,,,,,,,2.866469594766976,
,,,,,,,,,,,,,-6.327394318959641,
,,,,,,,,,,,,,1.7533357669357739,
,,,,,,,,,,,,,6.590102445857165,
,,,,,,,,,,,,,2.9711205639509917,
,,,,,,,,,,,,,4.349721593189757,
,,,,,,,,,,,,,7.145522678934451,
,,,,,,,,,,,,,5.3154286144209415,
,,,,,,,,,,,,,5.7042775455058266,
,,,,,,,,,,,,,5.290661804123965,
