peak_velocity,start_gx,type,sd,start_gy,amplitude,rms,end_time,end_gy,mean_gy,duration,blink_id,end_gx,mean_gx,start_time,end_point
,,fixation,0.010855111312390737,,,0.001832762796030572,1575397479.7425578,,0.3371742225872429,1.0772194862365723,,,0.41509215766268415,1575397478.6653383,
,,fixation,0.043056609641011,,,0.005933221726249893,1575397480.9246752,,0.33591400163309165,0.8311131000518799,,,0.41115864095169397,1575397480.0935621,
,,fixation,0.08137360588089053,,,0.008486271065667954,1575397482.2964163,,0.35284370693809025,1.000563621520996,,,0.49341564749585975,1575397481.2958527,
,,fixation,0.004553392304369141,,,0.0009880880563949738,1575397482.7281108,,0.3644985572688113,0.07262134552001953,,,0.417437634691309,1575397482.6554894,
,,fixation,0.05744856311137353,,,0.004856788252862662,1575397485.136726,,0.40255948515914475,2.0334036350250244,,,0.3970810500439898,1575397483.1033223,
,,fixation,0.024009694352730846,,,0.031182919613076867,1575397486.5144832,,0.10825360518134079,1.010615587234497,,,0.6025370734360739,1575397485.5038676,
,,fixation,0.007359422594128656,,,0.0009169543728811299,1575397490.3372357,,0.43693840816875457,3.506006956100464,,,0.45131210474088096,1575397486.8312287,
,,fixation,0.008510561871266014,,,0.0015670719240464964,1575397491.0513482,,0.4339281156748637,0.37924647331237793,,,0.45629440223785184,1575397490.6721017,
,,fixation,0.03968066673643936,,,0.04052038026705234,1575397491.7614253,,0.12141184139428837,0.10086369514465332,,,0.4558729513134531,1575397491.6605616,
,,fixation,0.008302682216357592,,,0.000717893213763735,1575397492.3787088,,0.4806276773497374,0.35100460052490234,,,0.4486409857887484,1575397492.0277042,
,,fixation,0.03042410953192303,,,0.002456052750913667,1575397493.5769644,,0.38803350555791943,0.8553204536437988,,,0.461639681538547,1575397492.721644,
,,fixation,0.06283995465731237,,,0.004257178215177952,1575397497.3815267,,0.4386596803259883,3.4575929641723633,,,0.4562642873553648,1575397493.9239337,
,,fixation,0.08187729132701028,,,0.04280051972875721,1575397498.6141293,,0.06910450820431924,0.8614261150360107,,,0.6072636790000324,1575397497.7527032,
,,fixation,0.013225906150611326,,,0.001083669524725745,1575397504.74858,,0.40020719440859187,5.833931922912598,,,0.4379691990005138,1575397498.914648,
,,fixation,0.009118854724603042,,,0.000945237333397963,1575397509.101838,,0.38392370576283313,4.018392562866211,,,0.431744073544745,1575397505.0834455,
,,fixation,0.005109105736195922,,,0.0029817892076207564,1575397509.5214298,,0.0849036283276886,0.05244851112365723,,,0.4617492010458437,1575397509.4689813,
,,fixation,0.023815413562057068,,,0.003627621606078502,1575397510.1629202,,0.5010941740861742,0.35100388526916504,,,0.45889080219816414,1575397509.8119164,
,,fixation,0.013320044080361958,,,0.0018589824231213924,1575397510.8407211,,0.3617576189679832,0.3348658084869385,,,0.4826146055697417,1575397510.5058553,
,,fixation,0.02793271259155765,,,0.0048260046673175286,1575397513.4187868,,0.3478609100102883,2.231096029281616,,,0.47915462447450907,1575397511.1876907,
,,fixation,0.10239564113593823,,,0.024445965640793665,1575397514.8852582,,0.3103530192609281,1.1154675483703613,,,0.5080507175743278,1575397513.7697906,
,,fixation,0.19100972889870485,,,0.030716911421918826,1575397516.9167247,,0.2753561554757296,1.7571184635162354,,,0.4869920718703195,1575397515.1596062,
,,fixation,0.015094647336198272,,,0.0026079762355497725,1575397518.958197,,0.38207731776822,1.7025718688964844,,,0.43101889465742754,1575397517.2556252,
,,fixation,0.0058573946980655205,,,0.0004956822216125324,1575397519.8578978,,0.3688804747113215,0.5608000755310059,,,0.4329806858001788,1575397519.2970977,
,,fixation,0.003542646686145167,,,0.0027659803335177047,1575397520.7091832,,0.10198520200530814,0.08068990707397461,,,0.4653698548975661,1575397520.6284933,
,,fixation,0.037646138429343765,,,0.004423293316697252,1575397521.9276123,,0.3957402662289053,0.8997011184692383,,,0.4513290758463038,1575397521.0279112,
,,fixation,0.03446127918472134,,,0.00423044084548125,1575397523.5979078,,0.3465451992520052,1.3233258724212646,,,0.4519618557504054,1575397522.274582,
,,fixation,0.04138247195175221,,,0.0060054963437245435,1575397524.4007792,,0.34366286074079877,0.4478330612182617,,,0.47844255997583096,1575397523.9529462,
,,fixation,0.031689581306372394,,,0.004257112064801781,1575397527.0635698,,0.38117627267364773,2.3037168979644775,,,0.45475002417744104,1575397524.759853,
,,fixation,0.031273044634877185,,,0.00216155140981157,1575397534.4008708,,0.3953032670553869,6.728086948394775,,,0.4556891352746127,1575397527.6727839,
,,fixation,0.01827667350397608,,,0.002811135621442722,1575397535.4135363,,0.3800719369698139,0.6737654209136963,,,0.4830927007233893,1575397534.739771,
,,fixation,0.013643707477627531,,,0.001596341823929787,1575397537.7454913,,0.37638175445655575,1.989020586013794,,,0.4807832566357328,1575397535.7564707,
,,fixation,0.014890026479501647,,,0.01691234699765163,1575397538.3950498,,0.39958060490074343,0.306624174118042,,,0.4723786009309118,1575397538.0884256,
,,fixation,0.0417090090678482,,,0.002172911052731496,1575397540.5817623,,0.5011695704284188,1.4968090057373047,,,0.4567576978063191,1575397539.0849533,
,,fixation,0.02930505309726426,,,0.039107116011199004,1575397541.3840144,,0.052935706455926795,0.45186710357666016,,,0.6817470716068743,1575397540.9321473,
,,fixation,0.005146254853859981,,,0.0005082766657507882,1575397544.3177323,,0.3802464425029539,2.5740270614624023,,,0.4500022541135207,1575397541.7437053,
,,fixation,0.05402022473216949,,,0.005674381086015743,1575397548.6750188,,0.32656817702974855,4.002248525619507,,,0.48914644955206216,1575397544.6727703,
,,fixation,0.02909743353363913,,,0.050428165958795276,1575397550.1550703,,0.0018704867888058665,0.33083105087280273,,,0.6905404839491873,1575397549.8242393,
,,fixation,0.00752409685827259,,,0.0008648907281461908,1575397552.1689167,,0.35197002880259326,1.7751903533935547,,,0.4720770037993549,1575397550.3937263,
,,fixation,0.06331413579671147,,,0.006521108007170715,1575397553.8109684,,0.3052506697752099,1.2950825691223145,,,0.4883435376322703,1575397552.5158858,
,,fixation,0.14357285577256587,,,0.019345521758730302,1575397557.2725906,,0.32799643615805774,3.110619068145752,,,0.45937488656723474,1575397554.1619716,
,,fixation,0.0064210768336378,,,0.0009253136291454303,1575397559.8627558,,0.3327669320798599,2.319851875305176,,,0.4389305396893799,1575397557.542904,
,,fixation,0.017517596072328768,,,0.0027119611193523793,1575397561.165907,,0.3228477706725119,0.9521474838256836,,,0.47821442464986214,1575397560.2137594,
,,fixation,0.031020058499953103,,,0.004699324585594265,1575397562.154365,,0.3011091263240977,0.6374542713165283,,,0.4292387252342727,1575397561.5169108,
,,fixation,0.02053970610000329,,,0.003768263047787256,1575397562.9209247,,0.3035306289684555,0.415555477142334,,,0.4712528932482328,1575397562.5053692,
,,fixation,0.06105363358906359,,,0.008751902607028022,1575397563.7237954,,0.30791057060399907,0.4680051803588867,,,0.4694419507278774,1575397563.2557902,
,,fixation,0.02624614228101906,,,0.003554707333612285,1575397564.7122536,,0.311280754283128,0.633420467376709,,,0.4316799391253972,1575397564.078833,
,,fixation,0.01849291510148665,,,0.003580128467177611,1575397565.2649837,,0.31361406626550103,0.2097949981689453,,,0.42803259645035274,1575397565.0551887,
,,fixation,0.004236233314373664,,,0.0018802849281799926,1575397565.8056097,,0.25980710594269263,0.10086250305175781,,,0.4357582326553369,1575397565.7047472,
,,fixation,0.01257243759445442,,,0.009063868471206887,1575397566.4713063,,0.24902048888112405,0.3752107620239258,,,0.5101735072636386,1575397566.0960956,
,,fixation,0.028192486457642715,,,0.0034719224073675526,1575397567.2540045,,0.2831943298536015,0.5123848915100098,,,0.4024944834667618,1575397566.7416196,
,,fixation,0.02669117027090046,,,0.01535008857940824,1575397568.2707043,,0.23364585673512456,0.4478316307067871,,,0.4542266078403859,1575397567.8228726,
,,fixation,0.1348311373213464,,,0.22654029007563625,1575397568.98885,,0.19909660512567176,0.14586281776428223,,,0.475275659471961,1575397568.8429873,
,,fixation,0.15711917317036195,,,0.23487715666657907,1575397570.227449,,0.266928552790119,0.8519046306610107,,,0.4951777669634464,1575397569.3755443,
,,fixation,0.037723017721422114,,,0.036818562513045425,1575397570.9899743,,0.28186897410503214,0.39600396156311035,,,0.4485982930180791,1575397570.5939703,
,,fixation,0.10384591958842826,,,0.17218993114270206,1575397572.176124,,0.21260441949747094,0.8155937194824219,,,0.3930265114884204,1575397571.3605304,
,,fixation,0.0380388744395707,,,0.010107284139293087,1575397573.2977223,,0.29962754207139053,0.778663158416748,,,0.44770394871162905,1575397572.5190592,
,,fixation,0.00202781452079529,,,0.0016933039245648044,1575397573.7616923,,0.30956737838235815,0.10489702224731445,,,0.6202411284378709,1575397573.6567953,
,,fixation,0.02316832358995668,,,0.012439683175058036,1575397574.310388,,0.28638298241300436,0.238037109375,,,0.4786113957902332,1575397574.072351,
,,fixation,0.032725512533793244,,,0.007081729595158329,1575397574.935739,,0.30192367519814944,0.33486509323120117,,,0.46092188099393183,1575397574.600874,
,,fixation,0.011975589960989309,,,0.0023998350366888138,1575397575.5449524,,0.31963789933060577,0.24207115173339844,,,0.417310771450972,1575397575.3028812,
,,fixation,0.0039956666922620464,,,0.003035454393408105,1575397576.1097863,,0.3159199818892299,0.19365811347961426,,,0.4298368415776567,1575397575.9161282,
,,fixation,0.04060537790332457,,,0.02487743001690502,1575397576.9772086,,0.25095995047149433,0.22593307495117188,,,0.45025481037675535,1575397576.7512755,
,,fixation,0.03631902149922088,,,0.005888304785038219,1575397578.3489473,,0.3033645431699416,1.1094944477081299,,,0.4646294951806911,1575397577.2394528,
,,fixation,0.06944844291903135,,,0.019913347646199054,1575397578.7846756,,0.3230269943540464,0.09279394149780273,,,0.5114078050164517,1575397578.6918817,
,,fixation,0.04159448972565119,,,0.004736605013721899,1575397580.2088628,,0.3046137775945259,0.5325570106506348,,,0.4857815966369811,1575397579.6763058,
,,fixation,0.00908224902649,,,0.0025402211848993697,1575397580.6728334,,0.2599758884594501,0.1694502830505371,,,0.46293125731465967,1575397580.5033832,
,,fixation,0.001972532492829844,,,0.0015538214691624718,1575397581.4716692,,0.26262477986303767,0.06051778793334961,,,0.4166885452339097,1575397581.4111514,
,,fixation,0.03396937100019323,,,0.01535869025428093,1575397582.8313036,,0.25984515797777114,0.6132478713989258,,,0.4499180365801178,1575397582.2180557,
,,fixation,0.08217820825969373,,,0.008869338750187892,1575397583.4566553,,0.32162166219352833,0.3348653316497803,,,0.5151487656004908,1575397583.12179,
,,fixation,0.04142445400560251,,,0.011586342862529691,1575397585.1067758,,0.3111736639691631,1.2910480499267578,,,0.4728715247079714,1575397583.8157277,
,,fixation,0.015536105659215446,,,0.001575424812949614,1575397586.3655477,,0.3551859415591834,0.13717389106750488,,,0.4567592795425628,1575397586.2283738,
,,fixation,0.039486625142943876,,,0.003933631774244245,1575397587.2813847,,0.32779491700986135,0.520453929901123,,,0.48561636462826907,1575397586.7609308,
,,fixation,0.009806375289699637,,,0.004125659867637289,1575397587.7534237,,0.306188972398061,0.17348432540893555,,,0.44421569418304857,1575397587.5799394,
,,fixation,0.028254944454631538,,,0.002816864196927984,1575397588.4150863,,0.3292727170927806,0.3671422004699707,,,0.5194415762253347,1575397588.047944,
,,fixation,0.040066956964002094,,,0.003551295463317074,1575397590.8553486,,0.33769033124596104,1.79473876953125,,,0.46936502441149996,1575397589.0606098,
,,fixation,0.009484012408777389,,,0.005778417498768948,1575397591.6219072,,0.3098497749291105,0.3994174003601074,,,0.5167061013971849,1575397591.2224898,
,,fixation,0.03590319977301042,,,0.006729472696737363,1575397593.6714454,,0.2523097335000199,0.7705941200256348,,,0.47104614300259645,1575397592.9008512,
,,fixation,0.019391203479671864,,,0.03486341040021662,1575397594.2201343,,0.0881253646423296,0.18558788299560547,,,0.47516331884334884,1575397594.0345464,
,,fixation,0.048856380676035614,,,0.0703090468718987,1575397594.8414624,,0.16198663879897904,0.2501521110534668,,,0.45904776275981746,1575397594.5913103,
,,fixation,0.02565403201357146,,,0.005388790050781915,1575397595.7250166,,0.3007211470124168,0.540625810623169,,,0.4331532671089659,1575397595.1843908,
,,fixation,0.070603766890511,,,0.007897205132651646,1575397596.8909936,,0.3664668974958067,0.9239058494567871,,,0.5357227144792035,1575397595.9670877,
,,fixation,0.04566382937081725,,,0.005619921352224439,1575397597.508276,,0.3447445906816218,0.2662792205810547,,,0.46023827681912594,1575397597.2419968,
,,fixation,0.011053696958705917,,,0.002188550323310935,1575397598.028729,,0.30142901546324435,0.238037109375,,,0.4763979163065176,1575397597.7906919,
,,fixation,0.011332738638129081,,,0.004076469933769434,1575397599.295569,,0.2872749208639257,0.7060418128967285,,,0.48115082796064895,1575397598.5895271,
,,fixation,0.018435442324899694,,,0.006756164069690143,1575397600.6592374,,0.2637807757174604,0.9118101596832275,,,0.4589737085924772,1575397599.7474272,
,,fixation,0.008548715408284007,,,0.0025025206692316847,1575397601.2240703,,0.27094145236274725,0.22593307495117188,,,0.47424397879121727,1575397600.9981372,
,,fixation,0.007180215860101543,,,0.003615320066690364,1575397601.6194534,,0.26895880264406585,0.07665562629699707,,,0.48072633237783335,1575397601.5427978,
,,fixation,0.000844282936540604,,,0.0005335235612584965,1575397602.0753543,,0.34716074457960033,0.16541552543640137,,,0.6313070499572059,1575397601.9099388,
,,fixation,0.01809174728272863,,,0.012725421329271106,1575397602.6764982,,0.263075397184727,0.12103533744812012,,,0.46790077996593427,1575397602.5554628,
,,fixation,0.01054348512019324,,,0.0014240520460307323,1575397603.5318172,,0.3416337475894827,0.10489797592163086,,,0.44421144083271175,1575397603.4269192,
,,fixation,0.02487269571066128,,,0.030039871702695505,1575397605.1375573,,0.2836030978506973,1.2426440715789795,,,0.47406230955690665,1575397603.8949132,
,,fixation,0.14092000980756747,,,0.28005625526557965,1575397605.6781712,,0.20658407614917543,0.16138100624084473,,,0.5427334441724794,1575397605.5167902,
,,fixation,0.04636110749263574,,,0.00635446631824993,1575397608.2118626,,0.33284774427657265,2.1665382385253906,,,0.5211757245530442,1575397606.0453243,
,,fixation,0.06674533922821832,,,0.005243286829894189,1575397609.4302888,,0.41535484052757177,0.6979730129241943,,,0.5240095261472159,1575397608.7323158,
,,fixation,0.02766090023390012,,,0.011868237269113876,1575397610.5841622,,0.31065109552065423,0.7948009967803955,,,0.4724050932998236,1575397609.7893612,
,,fixation,0.007329739224295355,,,0.0023562479701918692,1575397611.1651328,,0.30843810005652206,0.29452013969421387,,,0.5402534166109496,1575397610.8706126,
,,fixation,0.054694109965512314,,,0.004693363070845008,1575397613.1743248,,0.3396589131836717,1.710636854171753,,,0.5254405752047596,1575397611.463688,
,,fixation,0.03143986367985708,,,0.0033720050835082008,1575397614.7881336,,0.3300946948976454,1.2547364234924316,,,0.5004949492310914,1575397613.5333972,
,,fixation,0.011059166666825439,,,0.0036758203429318828,1575397615.4982097,,0.33167687701048243,0.3590724468231201,,,0.5270748373437121,1575397615.1391373,
,,fixation,0.05339899747732829,,,0.004656199774795749,1575397618.3022027,,0.34847026108417073,2.4287824630737305,,,0.5019900891613281,1575397615.8734202,
,,fixation,0.021679265903203248,,,0.03156233325689826,1575397619.4439542,,0.4652343879741047,0.6051778793334961,,,0.967850813033338,1575397618.8387764,
,,fixation,0.015587728308774258,,,0.008057529652461428,1575397620.6502948,,0.2151950712930297,0.4559011459350586,,,0.40956988953494194,1575397620.1943936,
,,fixation,0.07171006478477363,,,0.016712006443910955,1575397621.6145253,,0.17868658182752103,0.38325953483581543,,,0.532845590577201,1575397621.2312658,
,,fixation,0.20154111405270023,,,0.060349389618834674,1575397622.8410192,,0.23653785197315302,0.40746593475341797,,,0.8200063627505249,1575397622.4335532,
,,fixation,1.4892851720360085,,,2.3114933376005964,1575397623.4784744,,0.40757518444648055,0.32276201248168945,,,0.7225871340664399,1575397623.1557124,
,,fixation,0.0795407304531343,,,0.05560416713524422,1575397624.2127562,,-0.06369613879051703,0.40345191955566406,,,0.5161940510896167,1575397623.8093042,
,,fixation,0.01665471058657925,,,0.003121613005010987,1575397624.8704052,,0.3446239095723346,0.32276201248168945,,,0.5123575002752719,1575397624.5476432,
,,fixation,0.012211762750283602,,,0.0014024139083053274,1575397625.346479,,-0.09483246253577254,0.1291050910949707,,,0.4820392964666007,1575397625.2173738,
,,fixation,0.05464811530365583,,,0.008962260044659536,1575397627.0369434,,0.32852843557833,0.8714566230773926,,,0.5433407794324107,1575397626.1654868,
,,fixation,0.038561955401077305,,,0.01832205229804032,1575397627.8478823,,0.28811573094254994,0.45186662673950195,,,0.5057918495191948,1575397627.3960156,
,,fixation,0.04920149742257395,,,0.029482928610087913,1575397628.3481631,,0.2872194689967016,0.15331172943115234,,,0.48605200250454944,1575397628.1948514,
,,fixation,0.011253952530586205,,,0.00745297867542626,1575397628.7838912,,0.30169651134331943,0.17348432540893555,,,0.49454006160773134,1575397628.6104069,
,,fixation,0.0034722229577828175,,,0.0023118900334758476,1575397629.2599647,,0.008971985450332369,0.10489678382873535,,,0.47404474120919093,1575397629.155068,
,,fixation,0.17617989326291805,,,0.025112806171467147,1575397630.9423363,,0.23693004148292998,1.359609603881836,,,0.5551871524915557,1575397629.5827267,
,,fixation,0.020336708221994043,,,0.0021203903566150376,1575397633.0040016,,0.3418605534238496,1.452427864074707,,,0.4904906414595953,1575397631.5515738,
,,fixation,0.006051815194789182,,,0.0008591542242692738,1575397635.0535388,,0.4170490139628571,1.722740650177002,,,0.4809147562240723,1575397633.3307981,
,,fixation,0.029821103000363086,,,0.057945779783655484,1575397635.7434154,,0.062036659517082766,0.19766473770141602,,,0.6753391805964987,1575397635.5457506,
,,fixation,0.02200251729051455,,,0.00264446132983597,1575397641.1739087,,0.3781563455439325,5.0875325202941895,,,0.4782703700819198,1575397636.0863762,
,,fixation,0.0432692137267387,,,0.0023938386869098893,1575397646.0879574,,0.40063931349246246,4.579183101654053,,,0.48986663802889097,1575397641.5087743,
,,fixation,0.0323856490213602,,,0.002367631965178426,1575397660.5456133,,0.39975207245543626,14.106652736663818,,,0.47900037603659745,1575397646.4389606,
,,fixation,0.027072334189032765,,,0.0021772939344815,1575397664.1565173,,0.390735310322987,3.284106969833374,,,0.480354250767484,1575397660.8724103,
,,fixation,0.02866228555421085,,,0.0023510771684472787,1575397669.3328183,,0.40370520604714816,4.841435194015503,,,0.4689218605122003,1575397664.491383,
,,fixation,0.03824975600072568,,,0.002150516801409518,1575397695.6944327,,0.398926403536672,26.026748418807983,,,0.4784697705222209,1575397669.6676843,
,,fixation,0.03992210948348383,,,0.0024153179420354862,1575397720.2345228,,0.39485836731299767,24.225396633148193,,,0.4825866032337996,1575397696.0091262,
,,fixation,0.030156371891813236,,,0.001923314060069399,1575397725.9554758,,0.3966358019312883,5.386087417602539,,,0.48327161592607726,1575397720.5693884,
,,fixation,0.05674194398248835,,,0.004895127598442278,1575397727.1496947,,0.35896374496819533,0.8351459503173828,,,0.4767349291797106,1575397726.3145487,
,,fixation,0.03644051431871257,,,0.002032040662494019,1575397751.0421371,,0.3977527561001809,23.456714391708374,,,0.4824728206708287,1575397727.5854228,
,,fixation,0.02293039433211449,,,0.0016043463395332622,1575397764.4125447,,0.37874494122628194,13.079921960830688,,,0.4864912491011249,1575397751.3326228,
,,fixation,0.043837045246667906,,,0.0034989684019760036,1575397770.0608768,,0.3827982060936848,5.297327995300293,,,0.48683049267670375,1575397764.7635489,
,,fixation,0.009109037464936947,,,0.0010113842176023532,1575397775.1726167,,0.3702320535695226,4.615494012832642,,,0.47953557411155323,1575397770.5571227,
,,fixation,0.02497039800347863,,,0.0038601843731791083,1575397775.9593487,,0.3742771275305935,0.3994174003601074,,,0.5248694270115568,1575397775.5599313,
,,fixation,0.02479741897282298,,,0.0016700640811020257,1575397782.822071,,0.3301554903414762,6.519787788391113,,,0.4866671724466437,1575397776.3022833,
,,fixation,0.03620637481157626,,,0.0021087558787519804,1575397789.1885483,,0.37738653267169614,6.003369569778442,,,0.4906730172857907,1575397783.1851788,
,,fixation,0.04582326090026832,,,0.006459111510489203,1575397790.3989053,,0.37059535535645804,0.8795261383056641,,,0.504213097673509,1575397789.5193791,
,,fixation,0.01572077763192085,,,0.0012460531501108866,1575397794.272047,,0.3602344446530236,3.4212751388549805,,,0.4932117582499544,1575397790.850772,
,,fixation,0.03161627102764014,,,0.0023281223036285686,1575397799.7307558,,0.3765064228629818,5.0875325202941895,,,0.4944855988637229,1575397794.6432233,
,,fixation,0.04560860882408381,,,0.0034539774269715094,1575397804.5762177,,0.37628683065076185,4.470250844955444,,,0.49490059290352456,1575397800.1059668,
,,fixation,0.03208601462041665,,,0.003482792201471987,1575397806.2142339,,0.3659093764641094,1.3152546882629395,,,0.4914829476301591,1575397804.8989792,
,,fixation,0.02420885883207288,,,0.002026386779433025,1575397812.6291242,,0.3711238732352169,6.04371452331543,,,0.4866573251541889,1575397806.5854096,
,,fixation,0.06830072342865766,,,0.004299225980875428,1575397818.9592884,,0.40378835001226343,5.950918674468994,,,0.4886880012426709,1575397813.0083697,
,,fixation,0.01831783418402912,,,0.002156223534630806,1575397821.4001768,,0.3419485481205846,2.0898826122283936,,,0.49524149435610143,1575397819.3102942,
,,fixation,0.041681539638010856,,,0.0023198787396840883,1575397829.3977098,,0.36270436339768686,7.642495632171631,,,0.48563899856235426,1575397821.7552142,
,,fixation,0.03714615857144511,,,0.003078798955860036,1575397833.7348256,,0.34258666055338877,3.9659388065338135,,,0.469454180145072,1575397829.7688868,
,,fixation,0.04174046438357985,,,0.00300166436079271,1575397837.1722417,,0.3921381978212145,3.0581703186035156,,,0.49284058938684433,1575397834.1140714,
,,fixation,0.03456023689642225,,,0.002055642119351245,1575397842.4453673,,0.37064287153851494,4.938260078430176,,,0.48857933668129133,1575397837.5071073,
,,fixation,0.033613830640985796,,,0.005849235227509182,1575397843.2885833,,0.38684609980811163,0.4639706611633301,,,0.49667563314433594,1575397842.8246126,
,,fixation,0.017177795100647656,,,0.013917782386630195,1575397843.7001052,,0.2859593894169547,0.10489797592163086,,,0.47974331283778354,1575397843.5952072,
,,fixation,0.013389288608496702,,,0.0010540327478740358,1575397847.520801,,0.3297281822683085,3.0420327186584473,,,0.4952260046141162,1575397844.4787683,
,,fixation,0.05813916673174731,,,0.004321749021100217,1575397849.4372008,,0.3422404446405368,1.5573265552520752,,,0.4668017254912508,1575397847.8798742,
,,fixation,0.015513244257177034,,,0.002544715247808217,1575397853.3063118,,0.32496387911735886,3.602832078933716,,,0.4752027957193833,1575397849.7034798,
,,fixation,0.0037762154622269337,,,0.001925010169536765,1575397854.3915987,,0.2470735613894518,0.7504215240478516,,,0.4552975022723823,1575397853.6411772,
,,fixation,0.010154639263972143,,,0.0011013912971820552,1575397858.7851982,,0.3429746260376572,3.8085927963256836,,,0.482530392956433,1575397854.9766054,
,,fixation,0.014726833458454658,,,0.0037904543650872243,1575397860.1327298,,0.3098710618642695,0.9803898334503174,,,0.49341534969437434,1575397859.15234,
,,fixation,0.019469454695340727,,,0.0027611243165337877,1575397865.6116161,,0.3266566542620994,5.099640846252441,,,0.4605195944437904,1575397860.5119753,
,,fixation,0.02271277141318226,,,0.005806910071076318,1575397866.2652092,,0.20336936705119069,0.31065845489501953,,,0.44499417749063824,1575397865.9545507,
,,fixation,0.01781354782899472,,,0.003055976396394522,1575397867.0559764,,0.28852924901172006,0.41959047317504883,,,0.4626295087033604,1575397866.636386,
,,fixation,0.008933672172412538,,,0.0010797893763177934,1575397871.8409243,,0.32740997555796353,4.369391441345215,,,0.46600627476839496,1575397867.4715328,
,,fixation,0.021660324285276096,,,0.004325761184507334,1575397873.2288013,,0.3324164438998457,1.0207347869873047,,,0.4791938890118613,1575397872.2080665,
,,fixation,0.021732504393857942,,,0.002747158568616866,1575397878.3728223,,0.3384706724200844,3.8126275539398193,,,0.4722094737677096,1575397874.5601947,
,,fixation,0.0015241996106265887,,,0.0011259034702393708,1575397878.8408272,,0.23896978746736508,0.0887598991394043,,,0.498586043804894,1575397878.7520673,
,,fixation,0.002111583623113267,,,0.0013809838875141634,1575397879.401626,,0.24908427918091766,0.08069038391113281,,,0.482708685747872,1575397879.3209357,
,,fixation,0.036377346390802236,,,0.002122595855387349,1575397891.6383438,,0.35988989101874314,11.792919635772705,,,0.47089059911590236,1575397879.8454242,
,,fixation,0.016335997211405245,,,0.0013665533907835383,1575397896.5402927,,0.37448588414069905,4.591290473937988,,,0.4746487166331281,1575397891.9490023,
,,fixation,0.03263425578623671,,,0.0025026219504146858,1575397904.5851383,,0.3563887902955505,7.669634103775024,,,0.4643094363195787,1575397896.9155042,
,,fixation,0.003750159079653473,,,0.0028947599165521525,1575397905.170144,,0.3031196255395332,0.13831281661987305,,,0.48686145916812723,1575397905.0318313,
,,fixation,0.03614308162194168,,,0.022191067317676914,1575397905.920566,,0.2629912291108783,0.40345287322998047,,,0.5146887872877569,1575397905.5171132,
,,fixation,0.030167963629186553,,,0.0017467051691360009,1575397911.4594707,,0.37239975797381014,5.1919355392456055,,,0.5035420982146597,1575397906.2675352,
,,fixation,0.023412547126562405,,,0.004918728923912664,1575397912.1493742,,0.3712148562944473,0.30258893966674805,,,0.5106176080284542,1575397911.8467853,
,,fixation,0.03415356579821443,,,0.001509637006207559,1575397916.7850432,,0.3715150045113868,4.034524440765381,,,0.500082940618128,1575397912.7505188,
,,fixation,0.061091602736173346,,,0.0048822722108945015,1575397918.6126828,,0.3402992858104839,1.4483940601348877,,,0.5050152756664706,1575397917.1642888,
,,fixation,0.012002779208448564,,,0.0012934413266521261,1575397922.3768942,,0.3633405909487296,3.5261738300323486,,,0.4985182958345594,1575397918.8507204,
,,fixation,0.030725965568021336,,,0.00203679034811292,1575397931.5191274,,0.3587824663314785,8.771056652069092,,,0.48952994640133013,1575397922.7480707,
,,fixation,0.04134781261012952,,,0.002890748790168341,1575397932.2130651,,0.3785884448435649,0.31469249725341797,,,0.4901049849881126,1575397931.8983727,
,,fixation,0.02893408136457015,,,0.0021846632382904324,1575397934.7386782,,0.3960636535546398,1.9849865436553955,,,0.5325511260361159,1575397932.7536917,
,,fixation,0.00863517866006149,,,0.0008475817970421205,1575397937.7524676,,0.3978215704293776,2.666820526123047,,,0.49845462133357293,1575397935.085647,
,,fixation,0.04050979991701023,,,0.0026719593183393495,1575397945.180028,,0.4003298025011438,7.044280052185059,,,0.5024783412490261,1575397938.135748,
,,fixation,0.0037375541380830126,,,0.0006512644193157983,1575397946.559835,,0.3693869622194211,1.0247693061828613,,,0.4994470757510272,1575397945.5350657,
,,fixation,0.06666579082589046,,,0.025529434026601065,1575397948.5320723,,0.3715276765144085,1.5607154369354248,,,0.5569695764766526,1575397946.9713569,
,,fixation,0.012112049321040678,,,0.0017418728509522152,1575397952.0790644,,0.35435499691999284,3.195343017578125,,,0.49150647089447663,1575397948.8837214,
,,fixation,0.05144018426995953,,,0.06997161889543907,1575397952.7487957,,0.0042642713254864946,0.2467515468597412,,,0.21780986650485915,1575397952.5020442,
,,fixation,0.03199489939602821,,,0.002499868121606445,1575397957.021357,,0.3635435683991395,3.9175233840942383,,,0.48152670485254306,1575397953.1038337,
,,fixation,0.004664280954030494,,,0.0006502762277175029,1575397959.5348659,,0.36504156751832867,2.1544361114501953,,,0.4856583566835494,1575397957.3804297,
,,fixation,0.03278322069550373,,,0.0022142025131459205,1575397969.1980262,,0.37259569885401295,9.283914566040039,,,0.4789443526362134,1575397959.9141116,
,,fixation,0.03432441172524946,,,0.002707470243402369,1575397980.708528,,0.3829909668885156,11.123187780380249,,,0.4844106608140667,1575397969.5853403,
,,fixation,0.025867178553113223,,,0.0021782655214455386,1575397984.1055987,,0.37293217064462664,3.0258939266204834,,,0.4925330202318515,1575397981.0797048,
,,fixation,0.0349550323877413,,,0.0024041553451806977,1575397984.9004006,,0.31614542975151116,0.44379734992980957,,,0.46969326945543466,1575397984.4566033,
